t,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w,valid1,quality1,reason1,angle_jump1,pos_step1,valid2,quality2,reason2,angle_jump2,pos_step2,valid3,quality3,reason3,angle_jump3,pos_step3,valid4,quality4,reason4,angle_jump4,pos_step4,valid5,quality5,reason5,angle_jump5,pos_step5,valid6,quality6,reason6,angle_jump6,pos_step6,valid7,quality7,reason7,angle_jump7,pos_step7,valid8,quality8,reason8,angle_jump8,pos_step8,valid9,quality9,reason9,angle_jump9,pos_step9,valid10,quality10,reason10,angle_jump10,pos_step10,valid11,quality11,reason11,angle_jump11,pos_step11,valid12,quality12,reason12,angle_jump12,pos_step12
0.283465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.268011,0.371793,0.000821,-0.01496614,0.00716814,0.89431543,0.44712923,-0.302463,0.392936,0.005123,-0.03887219,0.00900976,0.88815294,0.45781233,-0.345451,0.407671,0.011457,-0.15240063,-0.15503163,0.87140204,0.43977009,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.291802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.270007,0.371093,0.003546,-0.01185917,0.00796329,0.89604488,0.44373362,-0.303144,0.392951,0.006175,-0.03952588,0.00627643,0.88815416,0.45779964,-0.346855,0.407352,0.013380,-0.26762547,-0.31234607,0.81685377,0.40443350,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.141,0.006899,1,1.000,accepted,0.966,0.003761,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.300139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264925,0.372139,-0.002155,-0.02031028,0.00140934,0.89486566,0.44587101,-0.311578,0.388175,0.013573,-0.38946619,-0.44806707,0.72619585,0.34668656,-0.348259,0.407034,0.015302,-0.37154347,-0.45646427,0.72779442,0.35201009,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,voted,70.574,0.012193,1,1.000,voted,70.786,0.007205,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.308477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.259842,0.373186,-0.007856,-0.02875895,-0.00514478,0.89357876,0.44795475,-0.311545,0.387895,0.013862,-0.03227778,0.00784524,0.89229335,0.45023236,-0.348240,0.406882,0.015610,-0.03246256,0.00925301,0.88960729,0.45547714,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,voted,71.195,0.000404,1,1.000,voted,70.702,0.000344,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.316814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.254760,0.374232,-0.013557,-0.03720415,-0.01169828,0.89218433,0.44998458,-0.306486,0.390087,0.007970,-0.03673836,0.01046478,0.89040349,0.45356633,-0.347121,0.404131,0.013345,-0.02693485,0.01445617,0.89015106,0.45463900,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.325151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.249677,0.375279,-0.019258,-0.04564488,-0.01825037,0.89068254,0.45196026,-0.301427,0.392280,0.002079,-0.04119759,0.01308400,0.88847664,0.45688164,-0.346002,0.401381,0.011080,-0.02140556,0.01965848,0.89064264,0.45377420,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,5.028,0.030836,1,1.000,interpolated,,,1,1.000,accepted,1.755,0.007469,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.333488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.248213,0.374969,-0.022529,-0.04369366,-0.01000237,0.89082307,0.45213391,-0.296368,0.394472,-0.003813,-0.04565494,0.01570257,0.88651305,0.46017787,-0.344080,0.402100,0.008177,-0.03110926,0.01200182,0.89184625,0.45110801,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.972,0.003597,1,1.000,accepted,2.213,0.024208,1,1.000,accepted,1.456,0.003555,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.341825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.250162,0.374395,-0.020098,-0.17638450,-0.15596211,0.86872653,0.43575056,-0.297423,0.392479,-0.002740,-0.17146501,-0.14668071,0.86899796,0.44037151,-0.344840,0.403502,0.009471,-0.03176780,0.01174226,0.89185196,0.45105765,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.350163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.252112,0.373822,-0.017667,-0.30207856,-0.29573518,0.81216953,0.40208196,-0.298477,0.390486,-0.001666,-0.28991999,-0.30277203,0.81420670,0.40167517,-0.345601,0.404904,0.010764,-0.03242632,0.01148269,0.89185723,0.45100705,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.358500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.254061,0.373248,-0.015236,-0.41578983,-0.42377709,0.72339558,0.35246366,-0.299532,0.388493,-0.000593,-0.39593869,-0.44587578,0.72448958,0.34574874,-0.346361,0.406306,0.012058,-0.03308482,0.01122312,0.89186205,0.45095624,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,68.582,0.009505,1,1.000,voted,71.328,0.007492,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.366837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257444,0.373267,-0.011779,-0.29703000,-0.29356789,0.81519783,0.40130234,-0.301418,0.387863,0.001871,-0.39602156,-0.45260221,0.72299412,0.33999656,-0.347122,0.407708,0.013352,-0.03374331,0.01096354,0.89186641,0.45090519,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,1.029,0.003166,1,1.000,accepted,0.325,0.008215,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.375174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260826,0.373286,-0.008322,-0.16583317,-0.15106666,0.87286676,0.43333802,-0.297560,0.389144,-0.003611,-0.38909894,-0.43784110,0.73285184,0.34615801,-0.351835,0.405799,0.020104,-0.02624489,0.00998787,0.89328971,0.44860332,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,2.295,0.006825,1,1.000,accepted,0.920,0.008453,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.383511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264209,0.373305,-0.004865,-0.02769271,-0.00224008,0.89398772,0.44722931,-0.311808,0.388059,0.013928,-0.03276385,0.00801807,0.89223121,0.45031734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,70.468,0.014510,1,1.000,voted,70.032,0.022623,0,0.000,angle_jump,68.509,0.030916,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.391849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264209,0.373305,-0.004865,-0.02769271,-0.00224008,0.89398772,0.44722931,-0.309371,0.383622,0.009482,-0.03367435,0.00213039,0.89446400,0.44586507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.000,0.000000,1,1.000,accepted,0.890,0.006737,0,0.000,angle_jump,70.260,0.023959,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.400186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087445,0.303727,0.333607,0.69062765,0.20585286,0.62328635,0.30359869,0.109543,0.306735,0.376868,0.68886525,0.20717533,0.62566216,0.30181105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,95.340,0.493016,1,1.000,voted,95.643,0.562470,0,0.000,vote_mismatch,1.166,0.016708,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.408523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.086202,0.337956,0.163619,0.36196787,0.11223168,0.82796920,0.41334044,-0.095127,0.347610,0.188242,0.35618207,0.11823100,0.82969036,0.41324286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,angle_jump,70.289,0.026502,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.416860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.259848,0.372185,-0.006369,-0.02848724,-0.00054974,0.89130073,0.45251650,-0.299797,0.388486,-0.000384,-0.03799015,0.00887601,0.89048601,0.45333501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,95.382,0.490798,1,1.000,voted,95.922,0.562638,0,0.000,angle_jump,70.132,0.014440,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.425197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.259553,0.372805,-0.005900,-0.42469606,-0.44595509,0.70497861,0.35179890,-0.299846,0.388491,-0.000641,-0.39588701,-0.44581375,0.72453511,0.34579248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,73.762,0.000831,1,1.000,voted,71.214,0.000262,0,0.000,vote_mismatch,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.433535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.261950,0.371007,-0.005274,-0.23542574,-0.23829171,0.84449630,0.41787292,-0.299846,0.388491,-0.000641,-0.39588701,-0.44581375,0.72453511,0.34579248,-0.332859,0.403689,0.004584,-0.02126547,0.00280074,0.89087376,0.45374429,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,0.000,0.000000,1,1.000,reset,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.441872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264347,0.369210,-0.004649,-0.02195876,-0.00613712,0.89721810,0.44099868,-0.318760,0.385690,0.023256,-0.02509029,0.01611506,0.89391926,0.44723500,-0.336580,0.404922,0.010466,-0.02084661,0.01399517,0.89002168,0.45522628,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,73.792,0.006121,1,1.000,voted,72.765,0.030605,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.450209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.267310,0.367400,-0.008606,-0.02991085,0.00324630,0.89529250,0.44446163,-0.310256,0.387082,0.012986,-0.03250556,0.00836373,0.89226947,0.45025396,-0.340301,0.406155,0.016348,-0.02042507,0.02518781,0.88905531,0.45664981,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.481,0.005264,1,1.000,interpolated,,,1,1.000,accepted,2.597,0.014137,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.458546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258271,0.372107,-0.009826,-0.02667174,0.00809379,0.89115572,0.45284059,-0.301753,0.388475,0.002717,-0.03991670,0.00061133,0.89050645,0.45321578,-0.340997,0.406454,0.017449,-0.02201441,0.00747843,0.88909174,0.45713819,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.262,0.010264,1,1.000,accepted,2.582,0.026811,1,1.000,accepted,2.038,0.001336,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.466884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257803,0.374436,-0.010102,-0.02650152,0.00725805,0.89111744,0.45294006,-0.299860,0.388571,-0.001000,-0.39611176,-0.44547268,0.72464336,0.34574783,-0.334123,0.407364,-0.002787,-0.37654710,-0.44724922,0.73113758,0.35159386,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,voted,70.322,0.004172,1,1.000,voted,70.683,0.021391,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.475221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257336,0.376765,-0.010378,-0.02633128,0.00642231,0.89107851,0.45303920,-0.299860,0.388571,-0.001000,-0.39611176,-0.44547268,0.72464336,0.34574783,-0.334123,0.407364,-0.002787,-0.37654710,-0.44724922,0.73113758,0.35159386,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.197,0.004783,1,1.000,accepted,0.000,0.000000,1,1.000,accepted,0.000,0.000000,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.483558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258601,0.371910,-0.009493,-0.02656191,0.00785428,0.89120196,0.45276025,-0.299860,0.388571,-0.001000,-0.39611176,-0.44547268,0.72464336,0.34574783,-0.339452,0.404725,0.002735,-0.37238558,-0.45158451,0.73123475,0.35028011,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.170,0.005095,1,1.000,accepted,0.000,0.000000,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.491895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.315770,0.386912,0.018375,-0.38808894,-0.45568624,0.72259977,0.34581296,-0.344782,0.402086,0.008257,-0.36820997,-0.45590271,0.73130423,0.34895309,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,92.851,0.501886,1,1.000,accepted,1.507,0.025125,1,1.000,accepted,1.410,0.016231,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.500232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.313984,0.388408,0.017751,-0.22006831,-0.22447369,0.84918768,0.42433688,-0.343704,0.403664,0.008901,-0.20958171,-0.22980062,0.85127430,0.42261003,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,94.033,0.503126,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.508570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.312198,0.389903,0.017128,-0.02918683,0.03005733,0.88756139,0.45878040,-0.342627,0.405243,0.009545,-0.03081197,0.01838605,0.88943416,0.45565278,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,93.748,0.501373,1,1.000,voted,74.190,0.004823,1,1.000,voted,71.336,0.004034,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.516907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.309802,0.390636,0.013816,-0.03280559,0.03059747,0.88684964,0.45987532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,92.417,0.497774,1,1.000,interpolated,,,0,0.000,angle_jump,70.898,0.010467,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.525244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260324,0.372181,-0.006255,-0.02832252,-0.00037127,0.89130227,0.45252399,-0.307406,0.391370,0.010503,-0.03642385,0.03113714,0.88612449,0.46096330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.964,0.003678,1,1.000,accepted,0.890,0.008307,0,0.000,angle_jump,71.527,0.006734,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.533581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256944,0.371904,-0.013154,-0.02465775,0.01648182,0.89100289,0.45302781,-0.300281,0.388485,-0.000249,-0.03781903,0.00906114,0.89048930,0.45333918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.978,0.007687,1,1.000,accepted,2.727,0.013217,0,0.000,angle_jump,97.751,0.614473,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.541918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.263453,0.374851,-0.000366,-0.22958198,-0.21631991,0.84795467,0.42599377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,70.890,0.018577,0,0.000,angle_jump,54.435,0.609326,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.550256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.269962,0.377798,0.012423,-0.41182934,-0.42775473,0.72115009,0.35688238,,,,,,,,-0.333964,0.402094,-0.004389,-0.38319554,-0.44442904,0.73044432,0.34942109,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,72.328,0.029298,0,0.000,vote_mismatch,0.857,0.013401,1,1.000,voted,71.312,0.016707,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.558593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264716,0.377424,0.005541,-0.32418216,-0.33265691,0.79257684,0.39505350,,,,,,,,-0.333912,0.403993,-0.001788,-0.30351934,-0.34236906,0.79900295,0.39019703,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,71.378,0.005533,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.566930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.259470,0.377050,-0.001340,-0.22898659,-0.22981335,0.84554888,0.42402601,,,,,,,,-0.333860,0.405892,0.000812,-0.21682349,-0.23239094,0.84908264,0.42194869,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,70.628,0.006350,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.575267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.254225,0.376676,-0.008222,-0.12845919,-0.12161872,0.87883279,0.44312532,,,,,,,,-0.333808,0.407791,0.003412,-0.12511306,-0.11703819,0.87952517,0.44394173,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,70.628,0.006350,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
